temperature_2m,precipitation,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,is_day,sunshine_duration,Month,DayOfWeek,MeanEnergyConsumption
6.4,0.0,21.300001,0.0,27.0,17.0,0.0,0.0,3,1,0.376533810477729
8.5,0.6,96.3,7.0,100.0,100.0,0.0,0.0,12,0,0.3159140319081192
21.85,0.0,51.0,26.0,43.0,6.0,1.0,3600.0,8,1,0.152414221021236
16.15,0.0,90.0,100.0,0.0,0.0,1.0,3600.0,6,6,0.2148223267685076
20.5,0.0,47.1,23.0,44.0,0.0,1.0,3600.0,8,5,0.1815426466143977
14.4,0.0,90.0,100.0,0.0,0.0,1.0,0.0,8,0,0.1141198278402296
21.2,0.9,92.100006,38.0,81.0,31.0,1.0,415.212,7,2,0.169079022306597
10.0,0.0,100.0,100.0,61.0,100.0,0.0,0.0,12,2,0.1732972133126935
12.55,0.0,100.0,100.0,77.0,19.0,1.0,0.0,10,6,0.2804335047363509
12.95,0.0,39.0,28.0,23.0,0.0,0.0,0.0,8,3,0.1082272007643647
18.45,0.0,100.0,77.0,68.0,99.0,1.0,0.0,8,2,0.237623305707491
5.4,0.0,19.5,15.0,9.0,2.0,0.0,0.0,12,5,0.1990500120719389
6.2,0.0,32.1,34.0,2.0,1.0,0.0,0.0,1,5,0.2055719594748575
13.5,0.2,99.0,57.0,77.0,5.0,1.0,0.0,7,5,0.2395959754831877
11.3,0.0,48.6,32.0,0.0,66.0,1.0,3600.0,4,6,0.2330720784231397
19.2,0.0,100.0,57.0,44.0,98.0,1.0,2271.3708,6,0,0.1649423365103077
10.45,0.7,100.0,100.0,98.0,92.0,0.0,0.0,6,1,0.1315391414772727
7.65,0.0,15.900001,0.0,0.0,53.0,0.0,0.0,6,3,0.109905114434724
7.85,0.0,62.4,45.0,12.0,49.0,0.0,0.0,11,1,0.1923059050338819
8.55,0.0,100.0,100.0,1.0,50.0,0.0,0.0,12,6,0.165797507165109
3.65,0.0,35.1,39.0,0.0,0.0,0.0,0.0,2,6,0.2711543746678882
16.9,0.0,90.0,100.0,0.0,0.0,1.0,353.58902,9,0,0.1974573010343998
10.3,0.6,100.0,100.0,97.0,63.0,0.0,0.0,6,1,0.1284352085018963
15.75,0.0,25.199999,24.0,6.0,0.0,0.0,0.0,8,2,0.2164860084741288
2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.19331524757326
10.2,1.0,100.0,89.0,98.0,99.0,0.0,0.0,11,3,0.1856263636818181
12.35,0.0,81.3,51.0,59.0,0.0,1.0,0.0,6,2,0.1134804429547596
7.55,0.0,18.9,2.0,0.0,57.0,0.0,0.0,9,3,0.1128070959001314
8.8,0.0,88.2,98.0,0.0,0.0,0.0,0.0,1,0,0.2809291561307901
8.8,0.0,44.7,25.0,37.0,0.0,1.0,3600.0,4,6,0.2662032387854251
11.95,0.0,100.0,21.0,98.0,98.0,1.0,0.0,8,1,0.1350187139167105
6.1,0.0,39.6,4.0,13.0,94.0,0.0,0.0,2,5,0.335372686118059
8.1,0.0,30.6,31.0,0.0,9.0,0.0,0.0,6,2,0.1127468919071076
15.0,0.0,100.0,100.0,9.0,54.0,1.0,0.0,9,2,0.1780050312410158
1.4,0.0,100.0,47.0,85.0,100.0,1.0,0.0,1,3,0.2557584166060054
12.5,0.0,36.899998,30.0,16.0,1.0,1.0,3600.0,4,3,0.2503072060050569
8.0,0.0,35.7,9.0,13.0,66.0,1.0,3600.0,12,0,0.2263745462794918
14.65,0.0,78.0,51.0,7.0,93.0,1.0,3600.0,6,5,0.196268931257372
14.3,1.8,100.0,95.0,95.0,52.0,0.0,0.0,7,5,0.2185835193296089
1.5,0.0,45.899998,51.0,0.0,0.0,0.0,0.0,3,3,0.3803798790892193
10.9,0.0,39.0,4.0,11.0,96.0,1.0,2043.837,6,0,0.1127340711636254
1.05,0.0,100.0,100.0,25.0,5.0,1.0,0.0,2,0,0.251500923844732
15.55,0.1,100.0,35.0,75.0,100.0,1.0,2675.5105,6,4,0.1996788934362934
26.5,0.0,19.5,3.0,28.0,0.0,1.0,3600.0,9,3,0.1548567664431137
7.0,0.2,100.0,30.0,99.0,90.0,0.0,0.0,1,5,0.1547421351250928
4.85,0.0,0.9,1.0,0.0,0.0,1.0,3600.0,11,3,0.2305234534103784
6.35,0.0,37.8,1.0,46.0,31.0,0.0,0.0,11,4,0.1464795824637023
1.6,0.0,0.9,1.0,0.0,0.0,0.0,0.0,12,1,0.3642280439360393
5.95,0.0,21.6,9.0,6.0,33.0,1.0,3600.0,12,3,0.2477192113300492
8.0,0.0,24.300001,19.0,12.0,0.0,1.0,3600.0,1,3,0.2181079295154185
10.25,0.0,54.899998,61.0,0.0,0.0,1.0,3600.0,4,3,0.2030053700443614
12.3,0.0,22.5,15.0,15.0,0.0,0.0,0.0,8,2,0.1116629400808753
-4.9,0.0,67.5,75.0,0.0,0.0,1.0,0.0,2,5,0.2477894736842105
7.9,0.0,100.0,33.0,92.0,90.0,0.0,0.0,3,5,0.2398296892980437
7.2,0.0,45.3,32.0,17.0,21.0,1.0,3600.0,1,0,0.2274727815311956
9.85,0.0,1.8,2.0,0.0,0.0,0.0,0.0,8,3,0.0982699809705042
15.4,0.0,91.5,81.0,31.0,0.0,1.0,0.0,8,5,0.1191569093090717
3.1,0.0,98.399994,37.0,64.0,89.0,0.0,0.0,4,5,0.1341190477011494
12.3,0.0,15.599999,14.0,5.0,0.0,1.0,3600.0,10,3,0.1813527963291451
8.8,0.0,71.4,55.0,0.0,73.0,1.0,1861.9103,12,0,0.2087014742751842
16.75,0.0,59.7,35.0,47.0,0.0,1.0,3600.0,10,5,0.2212233503504955
11.4,0.0,100.0,98.0,50.0,94.0,0.0,0.0,9,0,0.1317012319558521
2.8,0.0,39.9,37.0,11.0,0.0,0.0,0.0,11,4,0.130265206812652
4.7,0.0,95.100006,7.0,99.0,98.0,0.0,0.0,1,5,0.4102849977884177
3.25,0.0,100.0,100.0,46.0,0.0,1.0,0.0,2,6,0.3867770280405405
0.75,0.0,57.9,3.0,43.0,98.0,0.0,0.0,1,0,0.145359114623228
16.15,0.0,2.6999998,3.0,0.0,0.0,1.0,3600.0,7,4,0.1461925715400993
14.3,0.0,11.7,1.0,18.0,0.0,0.0,0.0,7,5,0.2257724630549683
4.8,0.0,66.6,74.0,0.0,0.0,0.0,0.0,2,4,0.3709246451213925
2.7,0.0,68.1,73.0,4.0,0.0,0.0,0.0,11,5,0.1364837446590076
7.3,0.0,100.0,99.0,76.0,97.0,0.0,0.0,3,4,0.141247803791031
5.85,0.0,100.0,100.0,74.0,0.0,0.0,0.0,3,4,0.329281979917469
2.05,0.3,100.0,100.0,100.0,95.0,1.0,0.0,3,5,0.3256363847508691
4.45,0.0,45.6,44.0,10.0,0.0,0.0,0.0,12,3,0.3245808586503068
11.4,0.0,90.0,100.0,0.0,0.0,1.0,202.18437,6,0,0.1926738822823529
0.0,0.0,19.2,17.0,2.0,9.0,0.0,0.0,3,2,0.1531897708400833
4.6,0.0,51.3,57.0,0.0,0.0,0.0,0.0,5,6,0.1144946585229911
9.4,0.0,72.0,80.0,0.0,0.0,1.0,3600.0,11,2,0.2207849191460368
29.1,0.0,0.6,0.0,1.0,0.0,1.0,3600.0,8,3,0.1636635002137259
5.4,0.0,3.6,4.0,0.0,0.0,1.0,1968.137,2,1,0.2761586068905036
16.15,0.0,72.600006,9.0,58.0,99.0,1.0,3524.2336,9,1,0.1912259930544593
2.15,0.0,100.0,72.0,37.0,87.0,0.0,0.0,1,1,0.3846092562982005
5.2,0.0,21.9,20.0,0.0,13.0,0.0,0.0,2,6,0.3551485672448466
8.8,0.0,4.5,3.0,3.0,0.0,0.0,0.0,12,5,0.2702170808269751
20.3,0.0,100.0,80.0,99.0,100.0,1.0,701.18134,8,0,0.1636228600737424
1.15,0.0,16.199999,18.0,0.0,0.0,0.0,0.0,2,6,0.202856848327989
16.95,0.0,18.0,8.0,18.0,0.0,0.0,0.0,7,0,0.2449518386951364
3.4,0.0,6.0,4.0,4.0,0.0,0.0,0.0,2,2,0.1165092147942438
12.55,0.1,24.9,18.0,10.0,9.0,1.0,0.0,10,2,0.2382934342972268
-0.95,0.0,87.299995,97.0,0.0,0.0,1.0,1178.6448,2,4,0.2831377549319728
1.75,0.0,18.0,20.0,0.0,0.0,0.0,0.0,12,1,0.1280049190605017
19.7,0.0,72.3,7.0,73.0,74.0,1.0,3600.0,8,0,0.1926289177771925
10.35,0.0,100.0,97.0,98.0,50.0,0.0,0.0,12,0,0.1244957926085967
1.45,0.0,38.7,13.0,8.0,74.0,0.0,0.0,2,3,0.1406018925917378
9.9,0.0,100.0,99.0,37.0,0.0,1.0,0.0,1,2,0.2761648648648648
9.3,0.0,6.0,0.0,0.0,20.0,0.0,0.0,3,3,0.2826673170731707
9.25,0.0,100.0,100.0,0.0,44.0,0.0,0.0,5,2,0.1147197271176805
17.05,0.2,73.5,0.0,96.0,53.0,1.0,3600.0,9,5,0.2026621750240615
-1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,6,0.1828070729766492
2.9,0.0,2.9999998,3.0,0.0,1.0,1.0,1733.8286,12,0,0.2467916677083333
4.0,0.0,40.199997,24.0,23.0,16.0,1.0,3600.0,12,5,0.3116666662447257
12.6,0.8,100.0,46.0,100.0,97.0,1.0,0.0,6,1,0.2299039680226742
8.45,0.0,100.0,93.0,93.0,0.0,1.0,0.0,4,5,0.2318656444544634
16.45,0.0,65.1,33.0,23.0,72.0,1.0,3600.0,9,1,0.1682162019726459
8.6,0.8,100.0,100.0,100.0,100.0,1.0,0.0,11,5,0.3145512472108843
7.9,0.6,97.200005,8.0,100.0,100.0,0.0,0.0,5,3,0.1403542477512493
7.7,0.0,100.0,100.0,49.0,11.0,0.0,0.0,11,3,0.3154309499755142
5.65,0.0,33.3,4.0,0.0,99.0,0.0,0.0,2,2,0.1731116274418604
3.25,0.3,100.0,58.0,94.0,0.0,1.0,3600.0,4,3,0.2730013956511628
9.95,1.3,100.0,100.0,99.0,79.0,0.0,0.0,10,5,0.1441124449534541
8.8,0.0,100.0,93.0,66.0,98.0,0.0,0.0,12,3,0.3922384196185285
23.85,0.0,12.900001,0.0,0.0,43.0,1.0,3600.0,8,2,0.153145549964209
0.55,0.0,100.0,92.0,98.0,0.0,0.0,0.0,3,0,0.4228996291608716
0.35,0.0,2.6999998,3.0,0.0,0.0,1.0,3600.0,3,2,0.2739562600092571
1.75,0.0,52.199997,58.0,0.0,0.0,1.0,1509.6356,2,2,0.2756612347027771
9.9,0.0,100.0,39.0,73.0,100.0,0.0,0.0,1,0,0.3433309008437856
16.35,0.0,75.6,84.0,0.0,0.0,1.0,3600.0,5,6,0.1965772736965162
15.2,0.0,100.0,98.0,17.0,57.0,0.0,0.0,10,1,0.2997192176726219
17.35,0.0,100.0,46.0,98.0,37.0,1.0,3600.0,8,1,0.2427536880400421
7.2,0.0,52.199997,35.0,21.0,27.0,0.0,0.0,11,3,0.121769137621124
0.6,0.0,100.0,99.0,100.0,0.0,0.0,0.0,3,0,0.4052758463375058
13.55,0.0,59.399998,62.0,0.0,12.0,1.0,3600.0,10,5,0.221656050955414
1.15,0.0,90.6,84.0,25.0,0.0,1.0,0.0,2,0,0.2287008271829044
16.25,0.0,58.5,65.0,0.0,0.0,1.0,3600.0,9,6,0.2205331891053391
0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.1272600049217002
13.8,0.0,100.0,97.0,98.0,100.0,0.0,0.0,6,2,0.1155646642873969
10.35,0.0,100.0,81.0,55.0,95.0,0.0,0.0,12,3,0.1714603174603174
8.7,0.0,100.0,100.0,64.0,70.0,1.0,0.0,1,6,0.3213591085285422
4.05,0.0,49.5,55.0,0.0,0.0,0.0,0.0,12,3,0.3430529818629867
15.05,1.2,100.0,99.0,90.0,49.0,1.0,0.0,5,3,0.2038990338164251
28.5,0.0,33.9,1.0,5.0,100.0,1.0,3600.0,7,1,0.1868702959053254
9.8,0.0,97.5,100.0,0.0,25.0,1.0,0.0,1,5,0.2133454103864734
10.55,0.0,89.4,40.0,39.0,100.0,1.0,3600.0,1,5,0.2530976643141153
11.0,0.2,100.0,100.0,96.0,63.0,0.0,0.0,11,0,0.3194079365079365
15.35,0.0,94.8,14.0,88.0,98.0,0.0,0.0,8,4,0.1032386175208581
9.45,0.0,100.0,99.0,65.0,62.0,0.0,0.0,1,2,0.3981593907457935
14.2,0.0,96.299995,97.0,0.0,30.0,1.0,3600.0,6,5,0.2073145673000234
7.25,0.0,33.0,27.0,9.0,11.0,0.0,0.0,11,3,0.1145753391715116
13.6,0.0,73.799995,50.0,37.0,22.0,1.0,350.755,6,5,0.2333755572132301
4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,0.4031995505994006
11.1,0.0,42.3,26.0,28.0,7.0,1.0,3600.0,5,0,0.2669135629187163
11.7,0.0,95.4,100.0,9.0,0.0,0.0,0.0,5,1,0.2298697893208431
9.6,1.0,100.0,100.0,100.0,100.0,1.0,0.0,1,2,0.3272650545409674
15.15,0.0,39.9,27.0,26.0,0.0,1.0,3600.0,9,5,0.2314520677504183
18.5,0.8,54.9,18.0,22.0,85.0,1.0,3600.0,8,5,0.1952162448048523
11.3,0.0,58.199997,24.0,18.0,86.0,0.0,0.0,9,1,0.2827124335113145
11.85,0.1,43.8,31.0,26.0,1.0,1.0,3600.0,4,4,0.1999701074264362
10.9,0.0,16.199999,12.0,9.0,0.0,0.0,0.0,6,0,0.1163162857412208
6.1,0.0,23.4,1.0,0.0,75.0,1.0,3600.0,3,6,0.2235917339717741
20.45,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,9,3,0.1717911875478927
13.6,0.5,100.0,100.0,93.0,37.0,0.0,0.0,7,2,0.0995081387119603
14.2,0.0,28.800001,0.0,0.0,96.0,0.0,0.0,9,5,0.2095263852242744
11.0,0.0,54.899998,61.0,0.0,0.0,0.0,0.0,7,4,0.0989133522727272
10.3,0.0,91.8,100.0,0.0,6.0,0.0,0.0,2,3,0.18042770152207
12.5,0.0,100.0,100.0,93.0,96.0,1.0,0.0,10,3,0.211171629218107
4.95,0.5,100.0,100.0,26.0,70.0,0.0,0.0,3,5,0.3947608792824074
5.0,0.0,11.999999,12.0,2.0,0.0,0.0,0.0,2,1,0.2503148614105793
3.55,0.4,100.0,86.0,99.0,0.0,1.0,0.0,3,6,0.3236474622770919
16.45,0.0,95.99999,96.0,16.0,0.0,1.0,3600.0,8,4,0.1803219179135932
12.25,0.1,100.0,100.0,98.0,0.0,0.0,0.0,10,5,0.1355427812725958
7.7,1.5,100.0,98.0,100.0,100.0,0.0,0.0,11,6,0.3224113663603385
10.2,0.0,7.5,8.0,0.0,1.0,0.0,0.0,9,5,0.290686151430005
9.0,0.0,91.2,90.0,17.0,0.0,1.0,0.0,3,3,0.2394986942558746
10.5,0.0,0.3,0.0,0.0,1.0,0.0,0.0,9,6,0.142886022742827
1.0,0.0,53.1,59.0,0.0,0.0,0.0,0.0,1,1,0.4044089060728745
11.0,2.1,100.0,100.0,100.0,97.0,1.0,0.0,5,1,0.1886919931618936
2.0,0.0,47.699997,53.0,0.0,0.0,1.0,1916.933,12,6,0.254825447241971
8.8,0.0,87.6,88.0,1.0,26.0,0.0,0.0,3,4,0.266029715374677
9.1,0.0,84.6,94.0,0.0,0.0,0.0,0.0,12,0,0.2990588229102167
11.2,0.0,50.7,5.0,77.0,0.0,1.0,3600.0,5,6,0.1599526932786885
4.05,0.0,0.9,1.0,0.0,0.0,1.0,3600.0,4,1,0.3116512548791821
5.0,0.0,100.0,98.0,0.0,92.0,0.0,0.0,4,0,0.1138910151458576
9.45,0.0,90.0,100.0,0.0,0.0,0.0,0.0,10,5,0.1093915985997666
1.4,0.0,97.799995,98.0,16.0,0.0,0.0,0.0,2,0,0.4328003595323741
-3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,0.1530817845260223
6.6,0.4,100.0,99.0,87.0,95.0,1.0,0.0,4,2,0.237729771221374
9.35,0.0,100.0,100.0,96.0,16.0,1.0,0.0,5,6,0.1948757016439454
2.1,0.0,53.4,6.0,80.0,0.0,1.0,3600.0,12,6,0.3301687755274261
2.9,0.0,81.600006,52.0,11.0,94.0,0.0,0.0,1,5,0.2664331284347232
5.05,0.0,38.399998,42.0,1.0,0.0,0.0,0.0,1,0,0.1470513519474076
21.75,0.0,35.7,25.0,0.0,44.0,1.0,3600.0,9,1,0.164951663053362
18.25,0.0,30.900002,0.0,13.0,77.0,1.0,3600.0,6,2,0.1760280626131563
8.75,0.0,55.8,62.0,0.0,0.0,1.0,3600.0,2,0,0.22471131424
6.75,0.0,89.7,98.0,0.0,5.0,0.0,0.0,4,5,0.3019540125338142
-1.5,0.0,100.0,95.0,100.0,100.0,0.0,0.0,2,5,0.3711529854477612
7.5,0.1,100.0,51.0,52.0,100.0,0.0,0.0,1,5,0.1346207152260308
10.3,0.0,100.0,98.0,79.0,96.0,0.0,0.0,12,0,0.1344614509210825
11.1,0.0,98.1,80.0,0.0,87.0,0.0,0.0,12,5,0.1953400001363636
7.2,0.0,24.3,15.0,18.0,0.0,1.0,0.0,5,5,0.1112589473450292
18.6,0.0,30.000002,0.0,0.0,100.0,1.0,3600.0,9,6,0.2049038276315789
5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.1304369724565756
8.05,0.0,62.1,6.0,62.0,65.0,0.0,0.0,12,5,0.3430061377131166
18.3,0.0,100.0,93.0,99.0,0.0,1.0,0.0,8,1,0.1660666191054009
12.1,0.0,100.0,97.0,91.0,88.0,0.0,0.0,11,4,0.1971904761904762
0.65,0.0,1.8,2.0,0.0,0.0,0.0,0.0,2,0,0.1384439349002522
16.1,0.0,39.0,9.0,49.0,5.0,1.0,3600.0,6,6,0.2153248854961832
2.9,0.0,10.2,1.0,0.0,31.0,0.0,0.0,1,2,0.3972203273306048
1.65,0.0,90.0,100.0,0.0,0.0,0.0,0.0,2,2,0.1326195501606241
24.05,0.0,20.400002,3.0,19.0,21.0,1.0,3600.0,7,4,0.2050908444497153
15.95,0.0,28.5,2.0,43.0,3.0,0.0,0.0,7,5,0.1147844439174768
7.25,0.4,72.299995,48.0,37.0,23.0,0.0,0.0,12,3,0.3572122084302325
16.55,0.0,65.7,73.0,0.0,0.0,0.0,0.0,9,1,0.2197459187993681
5.5,0.0,26.099998,28.0,0.0,3.0,1.0,3600.0,2,4,0.2405299907967033
0.9,0.0,100.0,67.0,99.0,0.0,0.0,0.0,1,0,0.2245506324894514
8.05,0.3,100.0,80.0,96.0,87.0,0.0,0.0,2,0,0.3046724618039808
-2.1,0.0,9.0,0.0,0.0,30.0,1.0,2121.9668,11,4,0.2656500344295758
5.05,0.0,60.6,66.0,2.0,0.0,1.0,3600.0,2,6,0.231989690574374
8.15,0.0,61.199997,68.0,0.0,0.0,0.0,0.0,1,1,0.1461813636818182
8.75,1.2,100.0,100.0,99.0,100.0,0.0,0.0,1,1,0.1437044782089552
22.25,0.0,53.1,59.0,0.0,0.0,1.0,1463.2872,9,0,0.2060944074808795
15.95,0.0,12.900001,1.0,1.0,38.0,1.0,3600.0,4,0,0.1838568063641721
6.05,0.0,100.0,46.0,89.0,100.0,0.0,0.0,2,4,0.3701677936639118
3.7,0.0,64.8,51.0,0.0,63.0,1.0,1744.4795,11,0,0.2425819471868884
4.6,0.0,60.300003,0.0,95.0,11.0,0.0,0.0,3,2,0.2241728594276482
9.9,0.0,81.9,91.0,0.0,0.0,1.0,0.0,1,2,0.2210162162162162
8.1,0.3,100.0,97.0,100.0,100.0,0.0,0.0,1,2,0.4488760333333333
11.1,0.0,23.7,0.0,0.0,79.0,1.0,3600.0,3,6,0.2432328631048387
8.25,0.0,100.0,100.0,97.0,99.0,0.0,0.0,2,6,0.3772684660644866
6.6,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,1,5,0.256481050284865
10.05,0.0,7.7999997,6.0,4.0,0.0,0.0,0.0,6,5,0.1022059582922824
6.55,0.0,100.0,100.0,0.0,97.0,1.0,0.0,3,4,0.2440818312066574
20.0,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,9,4,0.2216026855713533
10.7,0.8,100.0,100.0,100.0,30.0,0.0,0.0,6,6,0.1750326885256838
3.9,0.0,77.4,0.0,93.0,72.0,0.0,0.0,4,4,0.3405522213305419
25.8,0.0,29.7,1.0,9.0,78.0,1.0,3600.0,7,5,0.1732075919098457
5.2,0.0,89.1,99.0,0.0,0.0,1.0,3600.0,3,5,0.2742386233310233
16.45,0.2,100.0,80.0,100.0,100.0,1.0,0.0,7,4,0.1812729875107419
8.0,0.0,31.800001,2.0,0.0,100.0,0.0,0.0,1,6,0.3152118644067796
16.25,0.0,39.600002,10.0,24.0,54.0,0.0,29.500711,8,5,0.2273260040630975
3.4,0.0,69.299995,77.0,0.0,0.0,0.0,0.0,3,4,0.3881541658204477
16.95,0.0,100.0,99.0,37.0,3.0,1.0,0.0,7,0,0.2735725678096757
15.95,0.0,6.6,4.0,5.0,0.0,0.0,0.0,8,5,0.198095486912114
9.25,0.0,81.0,70.0,27.0,6.0,0.0,0.0,11,3,0.1233538076835902
14.95,0.2,100.0,29.0,85.0,100.0,0.0,0.0,7,4,0.2431238700956937
19.95,0.0,77.4,0.0,79.0,100.0,0.0,0.0,8,4,0.2402561588136809
4.7,0.0,48.899998,11.0,62.0,6.0,0.0,0.0,12,1,0.3710454545454545
15.3,0.6,78.600006,50.0,56.0,0.0,1.0,3600.0,5,3,0.2150093852651337
11.5,0.0,89.1,99.0,0.0,0.0,1.0,1479.7231,10,1,0.1949030158504222
7.7,0.0,49.5,36.0,0.0,57.0,0.0,0.0,10,1,0.3533493865742844
1.5,0.4,100.0,97.0,98.0,96.0,1.0,0.0,3,5,0.3109853998841251
7.75,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,10,3,0.2002966794273339
16.15,0.0,100.0,100.0,51.0,100.0,1.0,0.0,9,3,0.1786947016460905
8.95,0.0,65.7,73.0,0.0,0.0,1.0,3116.915,2,0,0.2327148731322823
13.65,0.0,0.9,1.0,0.0,0.0,0.0,0.0,5,2,0.1248640151893939
7.3,0.0,100.0,100.0,98.0,99.0,0.0,0.0,11,0,0.2171567346899224
8.95,0.0,41.4,4.0,13.0,100.0,0.0,0.0,1,6,0.346728813559322
9.9,0.0,13.200001,5.0,0.0,29.0,1.0,3600.0,1,3,0.2101179698673982
13.7,0.0,66.6,29.0,51.0,33.0,0.0,0.0,6,1,0.2184919850070721
6.65,0.0,0.6,0.0,1.0,0.0,0.0,0.0,11,3,0.1899452520106589
16.5,0.7,91.50001,32.0,73.0,63.0,1.0,0.0,6,3,0.1134819886275677
4.05,0.0,44.100002,13.0,4.0,100.0,0.0,0.0,1,5,0.3412774737118103
8.95,0.7,100.0,15.0,100.0,100.0,1.0,0.0,11,2,0.2573055992065291
13.8,0.0,100.0,92.0,37.0,70.0,1.0,3600.0,5,3,0.1859710813914501
9.5,0.4,60.6,37.0,38.0,15.0,1.0,3600.0,2,5,0.2695355972075471
14.6,0.0,24.900002,2.0,4.0,69.0,1.0,597.493,10,3,0.250481642826087
-0.3,0.0,100.0,99.0,92.0,98.0,1.0,0.0,3,6,0.158140903986095
-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,6,0.128500492684729
8.95,0.2,100.0,34.0,100.0,84.0,1.0,0.0,11,5,0.2582412697505669
19.15,0.0,1.2,0.0,2.0,0.0,1.0,3600.0,8,2,0.2197419609646811
15.3,0.0,81.3,17.0,92.0,36.0,1.0,0.0,6,5,0.2308869955455904
8.2,0.0,95.4,37.0,70.0,67.0,0.0,0.0,1,3,0.1297837714971428
13.4,0.0,66.0,38.0,53.0,0.0,1.0,1168.5247,10,2,0.1968063887947725
25.0,0.0,4.2,2.0,4.0,0.0,1.0,3600.0,6,3,0.189038679083606
6.05,0.0,12.900001,2.0,8.0,21.0,0.0,0.0,11,4,0.3538391274937514
16.85,0.0,51.3,47.0,15.0,0.0,1.0,3600.0,8,6,0.1397926013842482
-0.05,0.0,27.0,30.0,0.0,0.0,0.0,0.0,12,6,0.1301774509313725
11.5,0.1,99.3,44.0,95.0,9.0,1.0,3497.1748,9,2,0.1999745998983998
1.8,0.0,53.100002,16.0,25.0,79.0,0.0,0.0,2,3,0.1488266787445188
2.6,0.0,6.3,0.0,0.0,21.0,0.0,0.0,11,6,0.2547428571428571
-0.4,0.0,2.6999998,3.0,0.0,0.0,0.0,0.0,12,1,0.3504444189201452
-0.5,0.0,100.0,83.0,70.0,0.0,1.0,700.61304,3,1,0.2275482823584029
10.65,0.0,74.1,79.0,0.0,10.0,1.0,810.43164,5,4,0.1719372285369386
18.9,0.4,100.0,100.0,95.0,96.0,1.0,0.0,6,3,0.1698751178133836
8.45,0.4,100.0,92.0,73.0,89.0,0.0,0.0,1,3,0.1490832
19.55,0.0,38.1,21.0,32.0,0.0,1.0,3600.0,8,2,0.1951694335177865
20.2,0.0,29.7,0.0,0.0,99.0,0.0,0.0,7,0,0.2271339961647727
11.4,0.5,100.0,100.0,97.0,100.0,1.0,0.0,5,1,0.2040492612714051
15.75,0.3,100.0,100.0,27.0,16.0,1.0,0.0,6,3,0.1774930721385542
0.0,0.0,1.8,2.0,0.0,0.0,0.0,0.0,4,1,0.1828617241924238
12.5,0.0,100.0,100.0,41.0,0.0,1.0,0.0,11,6,0.158
9.5,0.2,100.0,97.0,100.0,80.0,0.0,0.0,11,5,0.1638512471882086
3.3,0.0,0.9,1.0,0.0,0.0,1.0,3600.0,11,6,0.246698639478458
5.4,0.0,32.7,8.0,0.0,85.0,0.0,0.0,3,6,0.1610653008962868
8.55,0.0,27.900002,5.0,39.0,0.0,0.0,0.0,4,1,0.1174772672650967
19.35,0.0,1.2,0.0,2.0,0.0,1.0,3600.0,6,3,0.1605240224211022
9.4,0.0,100.0,21.0,100.0,100.0,1.0,0.0,12,4,0.2505713232815964
3.15,0.0,79.200005,76.0,18.0,0.0,1.0,401.4386,3,4,0.3007873578201255
16.8,0.0,85.8,84.0,0.0,34.0,0.0,0.0,7,2,0.1289716706115965
7.1,0.0,100.0,91.0,28.0,52.0,0.0,0.0,10,0,0.1275192864030858
20.0,0.0,53.699997,14.0,20.0,97.0,1.0,3600.0,9,2,0.1951838942067307
-2.8,0.0,30.600002,0.0,1.0,100.0,0.0,0.0,2,6,0.1758652351987208
3.35,0.0,25.2,20.0,10.0,4.0,0.0,0.0,12,2,0.1287059403746611
14.1,0.0,76.5,53.0,48.0,0.0,1.0,1550.2863,8,3,0.1702477595677385
6.05,0.9,83.7,6.0,81.0,99.0,0.0,0.0,12,2,0.2859021788697231
9.05,0.0,25.199999,16.0,15.0,6.0,0.0,0.0,6,6,0.1414537037037037
8.7,0.0,32.999996,36.0,1.0,0.0,0.0,0.0,5,3,0.1183472156761815
12.3,0.0,90.6,100.0,1.0,0.0,0.0,0.0,10,3,0.1796747125747126
5.3,0.0,81.600006,2.0,99.0,68.0,0.0,0.0,12,1,0.2509636363636363
0.45,0.0,75.9,37.0,67.0,8.0,1.0,0.0,1,0,0.27611682965156
8.4,0.0,66.0,68.0,0.0,16.0,0.0,0.0,11,2,0.3826506927095162
21.85,0.0,0.9,1.0,0.0,0.0,1.0,3600.0,7,3,0.2088498547977795
13.55,0.0,100.0,97.0,28.0,100.0,1.0,0.0,7,5,0.1546400639797818
16.7,0.0,17.4,11.0,2.0,21.0,1.0,122.51062,7,0,0.1161934643855079
13.8,0.0,87.9,77.0,8.0,46.0,1.0,1965.3258,7,0,0.1508439419597989
11.25,0.0,100.0,44.0,52.0,100.0,0.0,0.0,6,6,0.1068328231457499
6.8,0.0,92.4,40.0,48.0,92.0,0.0,0.0,12,2,0.1330636363636363
